순번,분전함,등주,위도,경도,데이터기준일자
387,제물량로8(YB43),우현로좌12,37.4719006,126.628443,2020-04-27
388,제물량로8(YB43),우현로좌13,37.4721638,126.6286077,2020-04-27
389,제물량로8(YB43),우49,37.470388,126.6246609,2020-04-27
390,제물량로8(YB43),우44,37.4703691,126.6269109,2020-04-27
391,제물량로8(YB43),우45,37.4703727,126.6264473,2020-04-27
392,제물량로8(YB43),우46,37.4703764,126.6259838,2020-04-27
393,제물량로8(YB43),우47,37.4703812,126.6256219,2020-04-27
394,제물량로8(YB43),우48,37.4703839,126.6250792,2020-04-27
395,제물량로8(YB43),우43,37.470346,126.6272504,2020-04-27
396,참외전로3(YB44),우18,37.4796194,126.6250798,2020-04-27
397,참외전로3(YB44),우17,37.4796422,126.6247176,2020-04-27
398,참외전로3(YB44),우16,37.4796649,126.6243441,2020-04-27
399,참외전로3(YB44),우19,37.4795882,126.6254987,2020-04-27
400,참외전로3(YB44),우20,37.4795659,126.6259061,2020-04-27
401,참외전로3(YB44),우21,37.4795428,126.6262457,2020-04-27
402,참외전로3(YB44),우22,37.4795113,126.6266307,2020-04-27
403,참외전로3(YB44),우23,37.47939,126.6270512,2020-04-27
404,제물량로4(YB45),좌33,37.4688604,126.6304541,2020-04-27
405,제물량로4(YB45),좌32,37.4687371,126.6306938,2020-04-27
406,제물량로4(YB45),좌30,37.4684019,126.6313216,2020-04-27
407,제물량로4(YB45),좌29,37.4682784,126.63155,2020-04-27
408,제물량로4(YB45),좌28,37.4681196,126.6318355,2020-04-27
409,제물량로4(YB45),좌27,37.4679784,126.632098,2020-04-27
410,제물량로4(YB45),좌25,37.4677227,126.6325775,2020-04-27
411,제물량로4(YB45),좌24,37.467458,126.6330684,2020-04-27
412,제물량로4(YB45),좌23,37.4673522,126.6332625,2020-04-27
413,제물량로4(YB45),좌22,37.4671759,126.6336048,2020-04-27
414,제물량로4(YB45),좌21,37.4670348,126.6338674,2020-04-27
415,제물량로4(YB45),좌20,37.4669113,126.6340957,2020-04-27
416,제물량로5(YB46),우27,37.4681877,126.6322751,2020-04-27
417,제물량로5(YB46),우26,37.4680907,126.6324577,2020-04-27
418,제물량로5(YB46),우25,37.4679672,126.6326861,2020-04-27
419,제물량로5(YB46),우24,37.467826,126.6329373,2020-04-27
420,제물량로5(YB46),우23,37.4677024,126.6331657,2020-04-27
421,제물량로5(YB46),우22,37.4675526,126.633451,2020-04-27
422,제물량로5(YB46),우21,37.4674027,126.6337363,2020-04-27
423,제물량로5(YB46),우28,37.4683465,126.6319783,2020-04-27
424,제물량로5(YB46),우29,37.4684963,126.6316929,2020-04-27
425,제물량로5(YB46),우30,37.4686463,126.6314189,2020-04-27
426,제물량로5(YB46),우31,37.4688138,126.6310993,2020-04-27
427,제물량로5(YB46),우32,37.4689287,126.6309051,2020-04-27
428,인중로10(YB47),R2,37.4690938,126.6226159,2020-04-27
429,인중로10(YB47),R3,37.4689389,126.6224717,2020-04-27
430,인중로10(YB47),L2,37.4690059,126.6228096,2020-04-27
431,인중로10(YB47),L3,37.4688328,126.6226433,2020-04-27
432,인중로10(YB47),L3,37.4691878,126.6229533,2020-04-27
433,인중로10(YB47),R1,37.4692849,126.6227819,2020-04-27
434,차이나타운로4(YB48),좌16,37.4766958,126.6192996,2020-04-27
435,차이나타운로4(YB48),좌17,37.4759162,126.6196644,2020-04-27
436,차이나타운로4(YB48),좌20,37.4771445,126.6191444,2020-04-27
437,차이나타운로4(YB48),좌19,37.4765078,126.6194048,2020-04-27
438,차이나타운로4(YB48),좌23,37.4757991,126.6196665,2020-04-27
439,차이나타운로4(YB48),좌21,37.4763466,126.6194869,2020-04-27
440,차이나타운로4(YB48),좌22,37.4760957,126.6196046,2020-04-27
441,차이나타운로4(YB48),좌15,37.4769377,126.6191821,2020-04-27
442,차이나타운로3(YB49),우21,37.4766586,126.6191985,2020-04-27
443,차이나타운로3(YB49),우22,37.4764614,126.6192926,2020-04-27
444,차이나타운로3(YB49),우23,37.4763181,126.6193631,2020-04-27
445,차이나타운로3(YB49),우24,37.4761748,126.6194335,2020-04-27
446,차이나타운로3(YB49),우25,37.4760041,126.6194819,2020-04-27
447,차이나타운로3(YB49),우26,37.4758063,126.6195194,2020-04-27
448,차이나타운로3(YB49),우18,37.4768376,126.6190935,2020-04-27
449,차이나타운로3(YB49),우17,37.4770081,126.6190338,2020-04-27
450,차이나타운로3(YB49),좌18(차이나타운4),37.4773149,126.6190734,2020-04-27
451,차이나타운로3(YB49),우14,37.477568,126.6191479,2020-04-27
452,차이나타운로3(YB49),우15,37.4774414,126.619105,2020-04-27
453,차이나타운로3(YB49),우13,37.4771699,126.6190082,2020-04-27
454,차이나타운로1(YB50),좌6,37.4781852,126.6195322,2020-04-27
455,차이나타운로1(YB50),좌7,37.4780676,126.6194892,2020-04-27
456,차이나타운로1(YB50),좌8,37.4778866,126.6194247,2020-04-27
457,차이나타운로1(YB50),좌9,37.477769,126.6193816,2020-04-27
458,차이나타운로1(YB50),좌5,37.478339,126.6195859,2020-04-27
459,차이나타운로1(YB50),좌4,37.4785108,126.6196393,2020-04-27
460,차이나타운로1(YB50),좌3,37.4786826,126.6196927,2020-04-27
461,차이나타운로1(YB50),좌2,37.4788273,126.6197353,2020-04-27
462,차이나타운로1(YB50),좌1,37.478981,126.6197777,2020-04-27
463,차이나타운로2(YB51),우5,37.4781562,126.6193632,2020-04-27
464,차이나타운로2(YB51),우6,37.4780114,126.6193093,2020-04-27
465,차이나타운로2(YB51),우7,37.4778938,126.6192663,2020-04-27
466,차이나타운로2(YB51),우8,37.4777851,126.619223,2020-04-27
467,차이나타운로2(YB51),우4,37.4783643,126.6194385,2020-04-27
468,차이나타운로2(YB51),우3,37.4785814,126.6195137,2020-04-27
469,차이나타운로2(YB51),우2,37.478717,126.6195451,2020-04-27
470,차이나타운로2(YB51),우1,37.4788616,126.6195877,2020-04-27
471,제물량로14(YB52),우78,37.4758729,126.6175058,2020-04-27
472,제물량로14(YB52),우79,37.4761343,126.6175123,2020-04-27
473,참외전로10(YB53),좌46,37.4736837,126.6338143,2020-04-27
474,참외전로10(YB53),좌47,37.4735793,126.6341327,2020-04-27
475,참외전로10(YB53),좌48,37.473431,126.6345537,2020-04-27
476,참외전로10(YB53),좌45,37.4737976,126.6335296,2020-04-27
477,참외전로10(YB53),좌44,37.4740093,126.6331414,2020-04-27
478,참외전로10(YB53),좌43,37.4742578,126.632809,2020-04-27
479,참외전로10(YB53),좌42,37.4744885,126.6324995,2020-04-27
480,참외전로10(YB53),좌41,37.4746924,126.6322132,2020-04-27
481,참외전로10(YB53),좌40,37.4748873,126.631927,2020-04-27
482,참외전로9(YB54),우48,37.4737213,126.6331692,2020-04-27
483,참외전로9(YB54),우47,37.4739693,126.6327916,2020-04-27
484,참외전로9(YB54),우46,37.4741377,126.6325511,2020-04-27
485,참외전로9(YB54),우45,37.4743596,126.6322645,2020-04-27
486,참외전로9(YB54),우44,37.4745991,126.6319323,2020-04-27
487,참외전로9(YB54),우43,37.4748386,126.6316113,2020-04-27
488,참외전로9(YB54),우42,37.4750606,126.6313247,2020-04-27
489,참외전로9(YB54),우49,37.4735367,126.6335682,2020-04-27
490,참외전로9(YB54),우50,37.4734061,126.633955,2020-04-27
491,참외전로9(YB54),우51,37.473284,126.6343077,2020-04-27
492,참외전로9(YB54),우52,37.473135,126.6346721,2020-04-27
493,참외전로9(YB54),개항로좌48,37.4729466,126.6347434,2020-04-27
494,참외전로7(YB55),좌32,37.4770631,126.6307455,2020-04-27
495,참외전로7(YB55),좌33,37.4766951,126.6308653,2020-04-27
496,참외전로7(YB55),좌34,37.4764707,126.6309372,2020-04-27
497,참외전로7(YB55),좌35,37.4761477,126.6310561,2020-04-27
498,참외전로7(YB55),좌36,37.4759861,126.6311043,2020-04-27
499,참외전로7(YB55),좌37,37.4756272,126.6312352,2020-04-27
500,참외전로7(YB55),좌38,37.4754838,126.6313056,2020-04-27
501,홍예문로3(YB56),좌2,37.4767877,126.6287494,2020-04-27
502,홍예문로3(YB56),좌3,37.4768637,126.6290872,2020-04-27
503,홍예문로3(YB56),좌4,37.4769114,126.6293124,2020-04-27
504,홍예문로3(YB56),좌5,37.4769587,126.6295038,2020-04-27
505,홍예문로3(YB56),좌6,37.4769968,126.629684,2020-04-27
506,홍예문로3(YB56),좌7,37.477035,126.6298755,2020-04-27
507,홍예문로3(YB56),좌8,37.4770824,126.6300781,2020-04-27
508,홍예문로3(YB56),8,37.4766183,126.6288995,2020-04-27
509,홍예문로3(YB56),9,37.4766658,126.6291134,2020-04-27
510,홍예문로3(YB56),10,37.4767041,126.6293049,2020-04-27
511,홍예문로3(YB56),11,37.4767515,126.6295076,2020-04-27
512,홍예문로3(YB56),12,37.4767899,126.6297104,2020-04-27
513,홍예문로3(YB56),13,37.4768374,126.6299243,2020-04-27
514,홍예문로3(YB56),14,37.4768758,126.6301271,2020-04-27
515,홍예문로3(YB56),15,37.4769229,126.6303071,2020-04-27
516,홍예문로2(YB57),우21,37.4755471,126.6266579,2020-04-27
517,홍예문로2(YB57),우22,37.4757746,126.6268573,2020-04-27
518,참외전로1(YB59),우10,37.4796537,126.6218343,2020-04-27
519,참외전로1(YB59),우7,37.4794782,126.6206956,2020-04-27
520,참외전로1(YB59),우8,37.4795463,126.621124,2020-04-27
521,참외전로1(YB59),우9,37.479605,126.6215186,2020-04-27
522,참외전로1(YB59),우6,37.4794185,126.6202106,2020-04-27
523,참외전로1(YB59),우11,37.479695,126.6222858,2020-04-27
524,참외전로1(YB59),우12,37.4797445,126.6226693,2020-04-27
525,참외전로1(YB59),우13,37.4797315,126.6230992,2020-04-27
526,참외전로4(YB60),좌15,37.4797739,126.6259701,2020-04-27
527,참외전로4(YB60),좌14,37.4797966,126.6255966,2020-04-27
528,참외전로4(YB60),좌13,37.4798275,126.6251551,2020-04-27
529,참외전로4(YB60),좌12,37.4798589,126.6247588,2020-04-27
530,참외전로4(YB60),좌11,37.4798727,126.6243968,2020-04-27
531,참외전로4(YB60),좌16,37.4797517,126.6263889,2020-04-27
532,참외전로4(YB60),좌17,37.4796764,126.6268877,2020-04-27
533,참외전로4(YB60),좌18,37.4795631,126.6272177,2020-04-27
534,참외전로4(YB60),좌19,37.4794399,126.6274686,2020-04-27
535,참외전로4(YB60),좌20,37.4792985,126.6277087,2020-04-27
536,참외전로2(YB61),좌5,37.4799194,126.6222138,2020-04-27
537,참외전로2(YB61),좌2,37.4796942,126.620669,2020-04-27
538,참외전로2(YB61),좌1,37.4796429,126.6201386,2020-04-27
539,참외전로2(YB61),좌3,37.4797722,126.6211764,2020-04-27
540,참외전로2(YB61),좌4,37.4798315,126.6216275,2020-04-27
541,참외전로2(YB61),좌6,37.4799684,126.6225521,2020-04-27
542,참외전로2(YB61),좌7,37.4799636,126.622914,2020-04-27
543,참외전로2(YB61),좌8,37.4799582,126.6232194,2020-04-27
544,참외전로2(YB61),좌9,37.4799342,126.6234799,2020-04-27
545,참외전로2(YB61),좌10,37.4799115,126.6238534,2020-04-27
546,우현로1(YB63),우7,37.4696131,126.6269812,2020-04-27
547,우현로1(YB63),우6,37.4693487,126.6267147,2020-04-27
548,우현로1(YB63),우5,37.4690843,126.6264483,2020-04-27
549,우현로1(YB63),우4,37.4688836,126.6262371,2020-04-27
550,우현로1(YB63),우3,37.4686552,126.62597,2020-04-27
551,우현로1(YB63),우2,37.4684273,126.6257368,2020-04-27
552,참외전로8(YB64),우37,37.4768891,126.6305,2020-04-27
553,참외전로8(YB64),우38,37.4765123,126.6306425,2020-04-27
554,참외전로8(YB64),우39,37.4761624,126.6307732,2020-04-27
555,참외전로8(YB64),우40,37.4758393,126.6308809,2020-04-27
556,참외전로8(YB64),우41,37.4754625,126.6310234,2020-04-27
557,제물량로9(YB65),38-우1,37.4701209,126.6264858,2020-04-27
558,제물량로9(YB65),38-우2,37.4701248,126.6260449,2020-04-27
559,제물량로9(YB65),38-우3,37.4701299,126.6257056,2020-04-27
560,제물량로9(YB65),38-우4,37.4701334,126.6252308,2020-04-27
561,제물량로9(YB65),38-우5,37.4701299,126.6249369,2020-04-27
562,제물량로9(YB65),38-우6,37.470135,126.6245977,2020-04-27
563,제물량로9(YB65),38-우7,37.4701403,126.6242811,2020-04-27
564,제물량로9(YB65),38-좌1,37.4701171,126.6269381,2020-04-27
565,제물량로9(YB65),38-좌2,37.4698729,126.6268521,2020-04-27
566,제물량로9(YB65),38-좌2,37.4695718,126.6265298,2020-04-27
567,제물량로9(YB65),38-좌3,37.4692708,126.6262188,2020-04-27
568,제물량로9(YB65),38-좌4,37.4690245,126.625952,2020-04-27
569,인중로5(YB35),좌21,37.465563,126.6312603,2020-04-27
570,인중로5(YB35),좌19,37.4654189,126.6320429,2020-04-27
571,인중로5(YB35),좌20,37.4654864,126.631646,2020-04-27
572,인중로5(YB35),좌23,37.4657067,126.6304438,2020-04-27
573,인중로5(YB35),좌29,37.4663046,126.6276069,2020-04-27
574,인중로5(YB35),좌24,37.4658258,126.6298312,2020-04-27
575,인중로5(YB35),좌25,37.4659019,126.6294003,2020-04-27
576,인중로5(YB35),좌27,37.4660718,126.6285154,2020-04-27
577,인중로15(YB29),,37.474196,126.6158748,2020-04-27
578,인중로15(YB29),,37.4745566,126.6158908,2020-04-27
579,인중로15(YB29),,37.4750449,126.6160401,2020-04-27
580,인중로15(YB29),,37.4754063,126.6161239,2020-04-27
581,인중로15(YB29),,37.4758222,126.6162519,2020-04-27
582,인중로15(YB29),,37.4740767,126.6156961,2020-04-27
583,인중로15(YB29),,37.4746986,126.6157073,2020-04-27
584,인중로15(YB29),,37.4753043,126.615877,2020-04-27
585,인중로15(YB29),,37.4759548,126.6160346,2020-04-27
586,인중로15(YB29),,37.4762104,126.6163125,2020-04-27
587,인중로15(YB29),,37.4765601,126.6161704,2020-04-27
588,인중로15(YB29),,37.4770663,126.6163081,2020-04-27
589,인중로15(YB29),,37.4775815,126.6164456,2020-04-27
590,인중로2(YB66),우5,37.4641577,126.6375256,2020-04-27
591,인중로2(YB66),우4,37.4640532,126.637844,2020-04-27
592,인중로2(YB66),우3,37.4639576,126.6381509,2020-04-27
593,인중로2(YB66),우2,37.4638358,126.6385261,2020-04-27
594,인중로2(YB66),우1,37.4637142,126.638924,2020-04-27
595,인중로2(YB66),우9,37.4645499,126.6363768,2020-04-27
596,인중로2(YB66),우7,37.4643226,126.63698,2020-04-27
597,인중로2(YB66),우8,37.464427,126.6366616,2020-04-27
598,인중로2(YB66),우6,37.4642444,126.6372301,2020-04-27
599,참외전로12(YB67),우66,37.4696461,126.6399809,2020-04-27
600,참외전로12(YB67),우67,37.469514,126.6402433,2020-04-27
601,참외전로12(YB67),우68,37.469373,126.6405171,2020-04-27
602,참외전로12(YB67),우69,37.469179,126.6408824,2020-04-27
603,참외전로12(YB67),우70,37.4689138,126.6413281,2020-04-27
604,참외전로12(YB67),우65,37.4699103,126.6394448,2020-04-27
605,참외전로12(YB67),우64,37.4700425,126.6391937,2020-04-27
606,참외전로12(YB67),우63,37.470192,126.6388744,2020-04-27
607,참외전로12(YB67),우62,37.4704037,126.6384749,2020-04-27
608,참외전로12(YB67),우61,37.4705622,126.6381555,2020-04-27
609,참외전로12(YB67),우60,37.4707207,126.6378361,2020-04-27
610,참외전로12(YB67),우59,37.4708963,126.6374373,2020-04-27
611,참외전로13(YB68),우62,37.4698477,126.6402711,2020-04-27
612,참외전로13(YB68),,37.4696266,126.6406369,2020-04-27
613,참외전로13(YB68),우64,37.4694236,126.6410023,2020-04-27
614,참외전로13(YB68),우65,37.4692296,126.6413676,2020-04-27
615,참외전로13(YB68),우66,37.4690357,126.6417441,2020-04-27
616,참외전로13(YB68),우61,37.4700322,126.6398608,2020-04-27
617,참외전로13(YB68),우60,37.4701995,126.6395187,2020-04-27
618,참외전로13(YB68),우58,37.4705782,126.6387657,2020-04-27
619,참외전로13(YB68),우59,37.4703757,126.6391763,2020-04-27
620,참외전로13(YB68),우57,37.4707192,126.6384918,2020-04-27
621,참외전로13(YB68),우56,37.4709221,126.6381151,2020-04-27
622,인중로4(YB69),좌18,37.4653421,126.6324173,2020-04-27
623,인중로4(YB69),좌17,37.465204,126.6329398,2020-04-27
624,인중로4(YB69),좌16,37.465083,126.6333829,2020-04-27
625,인중로4(YB69),표찰없음,37.4650304,126.6335082,2020-04-27
626,인중로6(YB70),우21,37.4659272,126.6308128,2020-04-27
627,인중로6(YB70),우20,37.4658425,126.6312778,2020-04-27
628,인중로6(YB70),우19,37.4657577,126.6317315,2020-04-27
629,인중로6(YB70),우18,37.4656821,126.6322077,2020-04-27
630,인중로6(YB70),우17,37.4655532,126.6327526,2020-04-27
631,인중로6(YB70),우16,37.4654236,126.6332297,2020-04-27
632,인중로6(YB70),우15,37.4653113,126.63365,2020-04-27
633,인중로6(YB70),우22,37.465987,126.6305291,2020-04-27
634,인중로6(YB70),우24,37.4661653,126.6295876,2020-04-27
635,인중로6(YB70),우26,37.4663515,126.6285442,2020-04-27
636,인중로6(YB70),우28,37.4665854,126.6277374,2020-04-27
637,인중로6(YB70),우29,37.4667804,126.6274625,2020-04-27
638,인중로6(YB70),우27,37.4664535,126.6280224,2020-04-27
639,인중로6(YB70),우25,37.4662585,126.6290772,2020-04-27
640,인중로6(YB70),우23,37.4660719,126.6300754,2020-04-27
641,인중로144번길1(YB71),좌1(등고장),37.4670322,126.6281927,2020-04-27
642,인중로144번길1(YB71),좌2,37.4671648,126.6287555,2020-04-27
643,인중로144번길1(YB71),좌3,37.4673051,126.6291938,2020-04-27
644,인중로144번길1(YB71),5,37.4674269,126.6295985,2020-04-27
645,인중로144번길1(YB71),6,37.4677192,126.6299436,2020-04-27
646,인중로144번길1(YB71),7,37.4682374,126.6303411,2020-04-27
647,인중로144번길1(YB71),8,37.4679297,126.6302224,2020-04-27
648,인중로144번길1(YB71),9,37.4686155,126.6303116,2020-04-27
649,축항대로12(YB72),우72,37.4478138,126.6282383,2020-04-27
650,축항대로12(YB72),우73,37.4476651,126.6286252,2020-04-27
651,축항대로12(YB72),우74,37.4474984,126.6290125,2020-04-27
652,축항대로12(YB72),우70,37.4482433,126.627202,2020-04-27
653,축항대로12(YB72),우71,37.4480503,126.6276576,2020-04-27
654,축항대로12(YB72),우68,37.4487516,126.6259722,2020-04-27
655,축항대로12(YB72),우69,37.4485238,126.6265301,2020-04-27
656,축항대로12(YB72),우67,37.4489966,126.6253461,2020-04-27
657,축항대로8(YB73),우38,37.4531216,126.6151553,2020-04-27
658,축항대로8(YB73),우51,37.4514574,126.6192433,2020-04-27
659,축항대로8(YB73),우45,37.4522457,126.6173075,2020-04-27
660,축항대로8(YB73),우46,37.4521232,126.6176149,2020-04-27
661,축항대로8(YB73),우47,37.4520006,126.6179223,2020-04-27
662,축항대로8(YB73),우48,37.4518603,126.6182527,2020-04-27
663,축항대로8(YB73),우49,37.4517291,126.6185941,2020-04-27
664,축항대로8(YB73),우50,37.451598,126.6189356,2020-04-27
665,축항대로8(YB73),우39,37.4530345,126.6154169,2020-04-27
666,축항대로8(YB73),우40,37.4529119,126.615713,2020-04-27
667,축항대로8(YB73),우41,37.4527893,126.6160204,2020-04-27
668,축항대로8(YB73),우42,37.4526579,126.6163393,2020-04-27
669,축항대로8(YB73),우43,37.4525261,126.6166242,2020-04-27
670,축항대로8(YB73),우44,37.4524299,126.6168747,2020-04-27
671,축항대로3(YB74),좌19,37.4571889,126.6062643,2020-04-27
672,축항대로3(YB74),좌17,37.4573819,126.6058199,2020-04-27
673,축항대로3(YB74),좌18,37.4572852,126.6060252,2020-04-27
674,축항대로3(YB74),,37.4569009,126.6070608,2020-04-27
675,축항대로3(YB74),,37.4570488,126.606606,2020-04-27
676,축항대로3(YB74),,37.4569792,126.606822,2020-04-27
677,축항대로7(YB75),좌38,37.4545889,126.6127322,2020-04-27
678,축항대로7(YB75),좌37,37.45472,126.6123907,2020-04-27
679,축항대로7(YB75),좌36,37.4548424,126.612072,2020-04-27
680,축항대로7(YB75),좌35,37.4549827,126.6117416,2020-04-27
